time,close
13/3/5 09:30,2557.748
13/3/5 09:35,2559.314
13/3/5 09:40,2547.515
13/3/5 09:45,2545.986
13/3/5 09:50,2559.354
13/3/5 09:55,2553.462
13/3/5 10:00,2555.154
13/3/5 10:05,2560.312
13/3/5 10:10,2560.327
13/3/5 10:15,2556.704
13/3/5 10:20,2565.689
13/3/5 10:25,2572.323
13/3/5 10:30,2568.189
13/3/5 10:35,2563.733
13/3/5 10:40,2557.251
13/3/5 10:45,2559.885
13/3/5 10:50,2563.743
13/3/5 10:55,2580.622
13/3/5 11:00,2573.082
13/3/5 11:05,2575.396
13/3/5 11:10,2572.097
13/3/5 11:15,2573.063
13/3/5 11:20,2582.311
13/3/5 11:25,2581.646
13/3/5 13:00,2587.496
13/3/5 13:05,2581.52
13/3/5 13:10,2576.62
13/3/5 13:15,2578.389
13/3/5 13:20,2580.247
13/3/5 13:25,2582.614
13/3/5 13:30,2576.95
13/3/5 13:35,2577.809
13/3/5 13:40,2572.815
13/3/5 13:45,2572.595
13/3/5 13:50,2578.19
13/3/5 13:55,2580.724
13/3/5 14:00,2582.177
13/3/5 14:05,2587.436
13/3/5 14:10,2584.499
13/3/5 14:15,2592.209
13/3/5 14:20,2599.025
13/3/5 14:25,2609.565
13/3/5 14:30,2616.19
13/3/5 14:35,2619.682
13/3/5 14:40,2618.228
13/3/5 14:45,2621.637
13/3/5 14:50,2617.94
13/3/5 14:55,2620.757
13/3/6 09:30,2637.523
13/3/6 09:35,2635.349
13/3/6 09:40,2639.078
13/3/6 09:45,2630.387
13/3/6 09:50,2627.579
13/3/6 09:55,2621.675
13/3/6 10:00,2630.96
13/3/6 10:05,2625.452
13/3/6 10:10,2630.531
13/3/6 10:15,2623.155
13/3/6 10:20,2624.4
13/3/6 10:25,2629.449
13/3/6 10:30,2636.762
13/3/6 10:35,2640.372
13/3/6 10:40,2639.286
13/3/6 10:45,2651.798
13/3/6 10:50,2643.572
13/3/6 10:55,2641.829
13/3/6 11:00,2647.838
13/3/6 11:05,2648.2
13/3/6 11:10,2653.02
13/3/6 11:15,2641.508
13/3/6 11:20,2642.345
13/3/6 11:25,2633.074
13/3/6 13:00,2630.993
13/3/6 13:05,2635.362
13/3/6 13:10,2636.369
13/3/6 13:15,2640.136
13/3/6 13:20,2642.168
13/3/6 13:25,2642.4
13/3/6 13:30,2641.814
13/3/6 13:35,2645.472
13/3/6 13:40,2645.943
13/3/6 13:45,2647.986
13/3/6 13:50,2648.959
13/3/6 13:55,2657.464
13/3/6 14:00,2651.251
13/3/6 14:05,2655.011
13/3/6 14:10,2653.239
13/3/6 14:15,2644.246
13/3/6 14:20,2644.749
13/3/6 14:25,2645.524
13/3/6 14:30,2648.305
13/3/6 14:35,2646.895
13/3/6 14:40,2645.931
13/3/6 14:45,2643.177
13/3/6 14:50,2647.341
13/3/6 14:55,2649.336
13/3/7 09:30,2632.481
13/3/7 09:35,2638.943
13/3/7 09:40,2628.926
13/3/7 09:45,2629.938
13/3/7 09:50,2634.682
13/3/7 09:55,2640.283
13/3/7 10:00,2640.161
13/3/7 10:05,2648.667
13/3/7 10:10,2648.561
13/3/7 10:15,2644.737
13/3/7 10:20,2641.132
13/3/7 10:25,2636.009
13/3/7 10:30,2636.942
13/3/7 10:35,2633.166
13/3/7 10:40,2630.635
13/3/7 10:45,2639.525
13/3/7 10:50,2639.33
13/3/7 10:55,2642.855
13/3/7 11:00,2648.999
13/3/7 11:05,2651.451
13/3/7 11:10,2648.954
13/3/7 11:15,2654.764
13/3/7 11:20,2655.988
13/3/7 11:25,2655.174
13/3/7 13:00,2648.671
13/3/7 13:05,2643.115
13/3/7 13:10,2640.035
13/3/7 13:15,2637.416
13/3/7 13:20,2637.64
13/3/7 13:25,2626.894
13/3/7 13:30,2630.663
13/3/7 13:35,2630.168
13/3/7 13:40,2619.838
13/3/7 13:45,2615.74
13/3/7 13:50,2605.095
13/3/7 13:55,2598.511
13/3/7 14:00,2601.959
13/3/7 14:05,2619.796
13/3/7 14:10,2624.517
13/3/7 14:15,2617.544
13/3/7 14:20,2613.29
13/3/7 14:25,2618.94
13/3/7 14:30,2623.954
13/3/7 14:35,2619.973
13/3/7 14:40,2613.362
13/3/7 14:45,2612.035
13/3/7 14:50,2617.395
13/3/7 14:55,2618.549
13/3/8 09:30,2626.579
13/3/8 09:35,2614.074
13/3/8 09:40,2620.055
13/3/8 09:45,2628.093
13/3/8 09:50,2631.851
13/3/8 09:55,2626.1
13/3/8 10:00,2618.401
13/3/8 10:05,2610.062
13/3/8 10:10,2611.71
13/3/8 10:15,2611.014
13/3/8 10:20,2620.465
13/3/8 10:25,2621.273
13/3/8 10:30,2614.984
13/3/8 10:35,2612.989
13/3/8 10:40,2608.988
13/3/8 10:45,2614.717
13/3/8 10:50,2621.376
13/3/8 10:55,2615.194
13/3/8 11:00,2621.28
13/3/8 11:05,2622.426
13/3/8 11:10,2616.119
13/3/8 11:15,2612.749
13/3/8 11:20,2611.715
13/3/8 11:25,2610.521
13/3/8 13:00,2606.381
13/3/8 13:05,2608.078
13/3/8 13:10,2612.96
13/3/8 13:15,2611.298
13/3/8 13:20,2610.979
13/3/8 13:25,2606.867
13/3/8 13:30,2604.776
13/3/8 13:35,2604.733
13/3/8 13:40,2605.271
13/3/8 13:45,2615.658
13/3/8 13:50,2614.369
13/3/8 13:55,2616.369
13/3/8 14:00,2624.308
13/3/8 14:05,2619.456
13/3/8 14:10,2620.142
13/3/8 14:15,2619.692
13/3/8 14:20,2616.75
